Date,PriceEUR,Temperature,WindSpeed,Hour,Month,Weekday
2023-01-01 00:00:00,1.38,8.4,3.3055555555555554,0,1,6
2023-01-01 01:00:00,0.09,9.5,7.5,1,1,6
2023-01-01 02:00:00,0.08,9.4,6.472222222222222,2,1,6
2023-01-01 03:00:00,0.05,10.2,9.805555555555555,3,1,6
2023-01-01 04:00:00,0.08,10.4,10.083333333333332,4,1,6
2023-01-01 05:00:00,0.09,10.7,10.916666666666666,5,1,6
2023-01-01 06:00:00,0.53,10.8,10.722222222222223,6,1,6
2023-01-01 07:00:00,2.03,10.8,10.555555555555555,7,1,6
2023-01-01 08:00:00,3.1,10.5,9.694444444444445,8,1,6
2023-01-01 09:00:00,4.43,10.2,9.305555555555555,9,1,6
2023-01-01 10:00:00,6.06,10.0,9.416666666666666,10,1,6
2023-01-01 11:00:00,6.06,10.0,9.833333333333332,11,1,6
2023-01-01 12:00:00,5.68,9.8,9.61111111111111,12,1,6
2023-01-01 13:00:00,17.709999,9.6,9.61111111111111,13,1,6
2023-01-01 14:00:00,24.110001,9.1,8.61111111111111,14,1,6
2023-01-01 15:00:00,36.540001,8.6,7.833333333333333,15,1,6
2023-01-01 16:00:00,46.029999,8.3,7.777777777777778,16,1,6
2023-01-01 17:00:00,54.23,8.1,7.25,17,1,6
2023-01-01 18:00:00,53.630001,7.8,6.444444444444444,18,1,6
2023-01-01 19:00:00,48.049999,7.7,5.722222222222222,19,1,6
2023-01-01 20:00:00,44.68,7.7,5.805555555555555,20,1,6
2023-01-01 21:00:00,45.959999,7.8,5.361111111111112,21,1,6
2023-01-01 22:00:00,35.0,7.8,4.944444444444445,22,1,6
2023-01-01 23:00:00,57.91,7.8,4.055555555555555,23,1,6
2023-01-02 00:00:00,51.669998,7.6,3.138888888888889,0,1,0
2023-01-02 01:00:00,52.860001,7.4,3.194444444444444,1,1,0
2023-01-02 02:00:00,44.16,7.5,3.75,2,1,0
2023-01-02 03:00:00,50.080002,7.4,4.027777777777778,3,1,0
2023-01-02 04:00:00,70.730003,7.3,3.222222222222222,4,1,0
2023-01-02 05:00:00,102.559998,7.6,2.9166666666666665,5,1,0
2023-01-02 06:00:00,138.190002,7.8,3.5833333333333335,6,1,0
2023-01-02 07:00:00,145.979996,7.8,3.611111111111111,7,1,0
2023-01-02 08:00:00,147.050003,7.8,3.5,8,1,0
2023-01-02 09:00:00,145.610001,7.8,3.7222222222222223,9,1,0
2023-01-02 10:00:00,143.350006,8.8,5.0,10,1,0
2023-01-02 11:00:00,144.380005,8.9,5.194444444444444,11,1,0
2023-01-02 12:00:00,143.759995,9.6,5.249999999999999,12,1,0
2023-01-02 13:00:00,148.199997,9.2,5.055555555555555,13,1,0
2023-01-02 14:00:00,155.339996,9.1,5.805555555555555,14,1,0
2023-01-02 15:00:00,162.889999,8.1,6.499999999999999,15,1,0
2023-01-02 16:00:00,170.0,6.9,7.222222222222222,16,1,0
2023-01-02 17:00:00,174.740005,6.2,6.416666666666667,17,1,0
2023-01-02 18:00:00,164.460007,6.1,5.805555555555555,18,1,0
2023-01-02 19:00:00,153.0,5.6,5.111111111111111,19,1,0
2023-01-02 20:00:00,141.669998,5.4,5.138888888888888,20,1,0
2023-01-02 21:00:00,131.669998,6.2,7.222222222222222,21,1,0
2023-01-02 22:00:00,118.059998,6.2,7.749999999999999,22,1,0
2023-01-02 23:00:00,78.809998,5.6,7.416666666666666,23,1,0
2023-01-03 00:00:00,73.93,5.1,7.666666666666667,0,1,1
2023-01-03 01:00:00,73.940002,5.1,8.166666666666666,1,1,1
2023-01-03 02:00:00,71.440002,5.0,8.083333333333334,2,1,1
2023-01-03 03:00:00,72.330002,5.0,7.749999999999999,3,1,1
2023-01-03 04:00:00,77.139999,5.1,7.722222222222222,4,1,1
2023-01-03 05:00:00,102.480003,5.6,7.916666666666666,5,1,1
2023-01-03 06:00:00,154.960007,5.5,7.5,6,1,1
2023-01-03 07:00:00,163.919998,5.4,7.222222222222222,7,1,1
2023-01-03 08:00:00,167.070007,5.4,6.499999999999999,8,1,1
2023-01-03 09:00:00,168.570007,5.4,5.777777777777778,9,1,1
2023-01-03 10:00:00,169.490005,5.8,5.416666666666667,10,1,1
2023-01-03 11:00:00,164.5,5.7,5.333333333333333,11,1,1
2023-01-03 12:00:00,160.910004,6.1,5.5,12,1,1
2023-01-03 13:00:00,163.059998,5.9,5.416666666666667,13,1,1
2023-01-03 14:00:00,167.729996,5.5,4.388888888888889,14,1,1
2023-01-03 15:00:00,166.610001,5.0,3.9166666666666665,15,1,1
2023-01-03 16:00:00,170.720001,4.5,3.416666666666667,16,1,1
2023-01-03 17:00:00,168.929993,4.0,3.0,17,1,1
2023-01-03 18:00:00,160.990005,3.3,3.138888888888889,18,1,1
2023-01-03 19:00:00,149.619995,3.1,2.833333333333333,19,1,1
2023-01-03 20:00:00,131.050003,2.7,3.0555555555555554,20,1,1
2023-01-03 21:00:00,114.269997,2.2,2.833333333333333,21,1,1
2023-01-03 22:00:00,93.660004,2.0,2.8055555555555554,22,1,1
2023-01-03 23:00:00,82.879997,1.5,2.833333333333333,23,1,1
2023-01-04 00:00:00,78.839996,2.0,3.7222222222222223,0,1,2
2023-01-04 01:00:00,69.93,3.2,4.527777777777778,1,1,2
2023-01-04 02:00:00,69.260002,4.0,5.083333333333333,2,1,2
2023-01-04 03:00:00,71.75,4.4,5.083333333333333,3,1,2
2023-01-04 04:00:00,81.730003,5.0,5.555555555555555,4,1,2
2023-01-04 05:00:00,80.110001,5.0,6.083333333333333,5,1,2
2023-01-04 06:00:00,83.330002,5.0,6.583333333333333,6,1,2
2023-01-04 07:00:00,86.269997,5.2,6.833333333333334,7,1,2
2023-01-04 08:00:00,85.370003,5.4,6.833333333333334,8,1,2
2023-01-04 09:00:00,75.949997,5.6,7.416666666666666,9,1,2
2023-01-04 10:00:00,81.709999,6.0,7.916666666666666,10,1,2
2023-01-04 11:00:00,80.889999,6.4,7.749999999999999,11,1,2
2023-01-04 12:00:00,79.720001,7.4,7.361111111111111,12,1,2
2023-01-04 13:00:00,80.220001,8.2,8.083333333333334,13,1,2
2023-01-04 14:00:00,79.739998,8.6,7.527777777777778,14,1,2
2023-01-04 15:00:00,80.82,8.4,6.805555555555555,15,1,2
2023-01-04 16:00:00,86.160004,8.4,7.805555555555555,16,1,2
2023-01-04 17:00:00,72.279999,8.5,7.888888888888888,17,1,2
2023-01-04 18:00:00,66.610001,8.6,8.13888888888889,18,1,2
2023-01-04 19:00:00,62.130001,8.4,7.916666666666666,19,1,2
2023-01-04 20:00:00,57.259998,8.1,7.861111111111111,20,1,2
2023-01-04 21:00:00,37.939999,7.7,7.749999999999999,21,1,2
2023-01-04 22:00:00,30.82,7.7,7.583333333333333,22,1,2
2023-01-04 23:00:00,30.030001,7.7,7.611111111111111,23,1,2
2023-01-05 00:00:00,28.15,7.6,7.277777777777778,0,1,3
2023-01-05 01:00:00,27.68,7.6,7.472222222222221,1,1,3
2023-01-05 02:00:00,27.76,6.9,7.861111111111111,2,1,3
2023-01-05 03:00:00,28.629999,6.7,9.722222222222221,3,1,3
2023-01-05 04:00:00,39.799999,6.2,9.055555555555555,4,1,3
2023-01-05 05:00:00,62.700001,4.2,8.805555555555555,5,1,3
2023-01-05 06:00:00,85.529999,3.8,9.63888888888889,6,1,3
2023-01-05 07:00:00,93.540001,3.9,10.11111111111111,7,1,3
2023-01-05 08:00:00,107.919998,4.2,9.194444444444445,8,1,3
2023-01-05 09:00:00,128.75,4.3,7.138888888888888,9,1,3
2023-01-05 10:00:00,139.639999,4.9,4.611111111111112,10,1,3
2023-01-05 11:00:00,139.990005,4.3,4.75,11,1,3
2023-01-05 12:00:00,142.580002,3.7,4.527777777777778,12,1,3
2023-01-05 13:00:00,149.399994,3.5,3.416666666666667,13,1,3
2023-01-05 14:00:00,155.199997,3.4,3.222222222222222,14,1,3
2023-01-05 15:00:00,168.589996,3.1,3.0555555555555554,15,1,3
2023-01-05 16:00:00,190.029999,2.8,2.944444444444444,16,1,3
2023-01-05 17:00:00,190.0,2.5,2.4166666666666665,17,1,3
2023-01-05 18:00:00,173.710007,2.2,2.5833333333333335,18,1,3
2023-01-05 19:00:00,160.050003,1.9,2.75,19,1,3
2023-01-05 20:00:00,148.619995,1.6,2.861111111111111,20,1,3
2023-01-05 21:00:00,141.169998,1.3,3.0,21,1,3
2023-01-05 22:00:00,127.0,1.2,3.3611111111111107,22,1,3
2023-01-05 23:00:00,107.209999,1.3,3.555555555555556,23,1,3
2023-01-06 00:00:00,101.099998,1.6,4.305555555555555,0,1,4
2023-01-06 01:00:00,96.730003,1.6,5.027777777777778,1,1,4
2023-01-06 02:00:00,82.339996,1.8,5.666666666666666,2,1,4
2023-01-06 03:00:00,81.93,1.9,5.722222222222222,3,1,4
2023-01-06 04:00:00,84.029999,2.0,6.444444444444444,4,1,4
2023-01-06 05:00:00,97.25,2.0,6.388888888888888,5,1,4
2023-01-06 06:00:00,103.949997,2.0,7.083333333333333,6,1,4
2023-01-06 07:00:00,108.510002,2.2,7.722222222222222,7,1,4
2023-01-06 08:00:00,109.919998,1.9,8.277777777777779,8,1,4
2023-01-06 09:00:00,110.139999,1.9,8.916666666666666,9,1,4
2023-01-06 10:00:00,110.650002,1.7,9.694444444444445,10,1,4
2023-01-06 11:00:00,109.910004,1.6,9.472222222222223,11,1,4
2023-01-06 12:00:00,101.089996,1.5,9.11111111111111,12,1,4
2023-01-06 13:00:00,113.059998,2.5,6.527777777777778,13,1,4
2023-01-06 14:00:00,122.809998,3.2,3.9722222222222223,14,1,4
2023-01-06 15:00:00,135.619995,4.8,4.694444444444444,15,1,4
2023-01-06 16:00:00,150.720001,5.6,4.944444444444445,16,1,4
2023-01-06 17:00:00,142.110001,5.4,5.249999999999999,17,1,4
2023-01-06 18:00:00,119.919998,4.9,4.916666666666666,18,1,4
2023-01-06 19:00:00,107.220001,4.9,5.083333333333333,19,1,4
2023-01-06 20:00:00,101.019997,5.1,5.249999999999999,20,1,4
2023-01-06 21:00:00,74.25,5.0,5.361111111111112,21,1,4
2023-01-06 22:00:00,71.739998,4.8,4.555555555555555,22,1,4
2023-01-06 23:00:00,71.669998,4.6,4.055555555555555,23,1,4
2023-01-07 00:00:00,69.93,4.3,3.8055555555555554,0,1,5
2023-01-07 01:00:00,69.940002,4.3,3.5277777777777777,1,1,5
2023-01-07 02:00:00,70.949997,4.1,2.972222222222222,2,1,5
2023-01-07 03:00:00,73.830002,3.5,2.694444444444444,3,1,5
2023-01-07 04:00:00,75.260002,3.5,2.638888888888889,4,1,5
2023-01-07 05:00:00,77.82,3.5,3.2499999999999996,5,1,5
2023-01-07 06:00:00,75.970001,4.4,3.0277777777777777,6,1,5
2023-01-07 07:00:00,79.980003,3.8,2.888888888888889,7,1,5
2023-01-07 08:00:00,109.309998,3.6,2.944444444444444,8,1,5
2023-01-07 09:00:00,97.599998,4.0,3.194444444444444,9,1,5
2023-01-07 10:00:00,86.199997,5.2,3.8055555555555554,10,1,5
2023-01-07 11:00:00,85.790001,5.6,3.861111111111111,11,1,5
2023-01-07 12:00:00,91.790001,5.8,4.194444444444445,12,1,5
2023-01-07 13:00:00,80.510002,6.2,4.138888888888889,13,1,5
2023-01-07 14:00:00,78.940002,6.4,4.055555555555555,14,1,5
2023-01-07 15:00:00,79.93,6.7,3.9722222222222223,15,1,5
2023-01-07 16:00:00,78.68,6.8,3.8333333333333335,16,1,5
2023-01-07 17:00:00,78.379997,6.9,4.027777777777778,17,1,5
2023-01-07 18:00:00,74.389999,7.2,3.9722222222222223,18,1,5
2023-01-07 19:00:00,66.980003,7.0,4.194444444444445,19,1,5
2023-01-07 20:00:00,59.990002,6.6,4.777777777777778,20,1,5
2023-01-07 21:00:00,48.799999,6.3,4.916666666666666,21,1,5
2023-01-07 22:00:00,35.900002,6.2,4.944444444444445,22,1,5
2023-01-07 23:00:00,24.440001,6.2,5.472222222222222,23,1,5
2023-01-08 00:00:00,9.3,6.8,6.166666666666666,0,1,6
2023-01-08 01:00:00,9.1,6.8,6.138888888888889,1,1,6
2023-01-08 02:00:00,4.16,6.8,6.25,2,1,6
2023-01-08 03:00:00,5.58,6.2,5.916666666666667,3,1,6
2023-01-08 04:00:00,9.92,5.8,5.527777777777778,4,1,6
2023-01-08 05:00:00,9.02,5.7,5.249999999999999,5,1,6
2023-01-08 06:00:00,16.469999,5.9,5.0,6,1,6
2023-01-08 07:00:00,27.08,6.2,4.888888888888889,7,1,6
2023-01-08 08:00:00,29.08,6.2,4.611111111111112,8,1,6
2023-01-08 09:00:00,35.220001,6.3,4.305555555555555,9,1,6
2023-01-08 10:00:00,47.0,6.4,4.194444444444445,10,1,6
2023-01-08 11:00:00,47.0,6.4,3.8055555555555554,11,1,6
2023-01-08 12:00:00,48.959999,6.2,3.138888888888889,12,1,6
2023-01-08 13:00:00,54.91,6.2,3.138888888888889,13,1,6
2023-01-08 14:00:00,63.490002,6.3,3.4444444444444446,14,1,6
2023-01-08 15:00:00,66.110001,6.4,3.6944444444444446,15,1,6
2023-01-08 16:00:00,69.190002,6.1,3.6944444444444446,16,1,6
2023-01-08 17:00:00,69.910004,6.3,3.8333333333333335,17,1,6
2023-01-08 18:00:00,65.620003,6.3,4.027777777777778,18,1,6
2023-01-08 19:00:00,60.98,6.4,3.9722222222222223,19,1,6
2023-01-08 20:00:00,57.41,6.3,3.194444444444444,20,1,6
2023-01-08 21:00:00,50.02,5.9,3.194444444444444,21,1,6
2023-01-08 22:00:00,46.290001,5.9,3.3055555555555554,22,1,6
2023-01-08 23:00:00,69.040001,5.8,3.5,23,1,6
2023-01-09 00:00:00,64.379997,4.7,3.1666666666666665,0,1,0
2023-01-09 01:00:00,60.279999,4.8,2.8055555555555554,1,1,0
2023-01-09 02:00:00,39.41,4.7,3.083333333333333,2,1,0
2023-01-09 03:00:00,47.34,4.2,3.611111111111111,3,1,0
2023-01-09 04:00:00,68.989998,4.6,3.6666666666666665,4,1,0
2023-01-09 05:00:00,104.559998,4.4,3.194444444444444,5,1,0
2023-01-09 06:00:00,156.160004,4.1,3.6944444444444446,6,1,0
2023-01-09 07:00:00,175.679993,4.0,3.8333333333333335,7,1,0
2023-01-09 08:00:00,172.889999,4.3,4.111111111111112,8,1,0
2023-01-09 09:00:00,155.25,4.8,4.472222222222222,9,1,0
2023-01-09 10:00:00,156.710007,5.2,4.333333333333333,10,1,0
2023-01-09 11:00:00,137.190002,5.5,4.555555555555555,11,1,0
2023-01-09 12:00:00,134.369995,5.6,3.3888888888888884,12,1,0
2023-01-09 13:00:00,140.119995,5.4,3.222222222222222,13,1,0
2023-01-09 14:00:00,147.399994,5.1,2.833333333333333,14,1,0
2023-01-09 15:00:00,158.080002,4.8,2.75,15,1,0
2023-01-09 16:00:00,171.850006,4.8,3.1666666666666665,16,1,0
2023-01-09 17:00:00,172.509995,5.1,3.5,17,1,0
2023-01-09 18:00:00,157.699997,4.2,2.6666666666666665,18,1,0
2023-01-09 19:00:00,145.070007,3.8,3.2777777777777777,19,1,0
2023-01-09 20:00:00,134.619995,4.0,3.7222222222222223,20,1,0
2023-01-09 21:00:00,83.839996,4.0,3.944444444444444,21,1,0
2023-01-09 22:00:00,80.589996,4.6,4.055555555555555,22,1,0
2023-01-09 23:00:00,76.050003,4.9,3.7777777777777777,23,1,0
2023-01-10 00:00:00,79.949997,4.8,3.611111111111111,0,1,1
2023-01-10 01:00:00,78.82,5.2,3.5277777777777777,1,1,1
2023-01-10 02:00:00,80.059998,5.1,3.194444444444444,2,1,1
2023-01-10 03:00:00,83.160004,5.1,3.638888888888889,3,1,1
2023-01-10 04:00:00,91.019997,4.8,3.6944444444444446,4,1,1
2023-01-10 05:00:00,134.809998,4.2,3.8333333333333335,5,1,1
2023-01-10 06:00:00,151.020004,4.2,3.5277777777777777,6,1,1
2023-01-10 07:00:00,161.360001,4.1,3.1111111111111107,7,1,1
2023-01-10 08:00:00,156.570007,4.2,3.2777777777777777,8,1,1
2023-01-10 09:00:00,151.020004,4.6,3.7777777777777777,9,1,1
2023-01-10 10:00:00,142.940002,4.9,3.888888888888889,10,1,1
2023-01-10 11:00:00,140.070007,5.6,4.083333333333333,11,1,1
2023-01-10 12:00:00,139.970001,5.8,4.083333333333333,12,1,1
2023-01-10 13:00:00,141.919998,5.9,4.611111111111112,13,1,1
2023-01-10 14:00:00,142.419998,5.5,4.388888888888889,14,1,1
2023-01-10 15:00:00,139.309998,4.6,4.222222222222222,15,1,1
2023-01-10 16:00:00,142.830002,4.5,4.916666666666666,16,1,1
2023-01-10 17:00:00,137.080002,5.1,5.249999999999999,17,1,1
2023-01-10 18:00:00,121.459999,5.1,5.027777777777778,18,1,1
2023-01-10 19:00:00,105.639999,4.9,5.083333333333333,19,1,1
2023-01-10 20:00:00,86.529999,5.3,5.527777777777778,20,1,1
2023-01-10 21:00:00,79.349998,5.5,6.027777777777778,21,1,1
2023-01-10 22:00:00,55.77,5.3,6.222222222222221,22,1,1
2023-01-10 23:00:00,42.029999,4.8,6.527777777777778,23,1,1
2023-01-11 00:00:00,27.73,4.8,6.944444444444445,0,1,2
2023-01-11 01:00:00,25.17,4.7,7.833333333333333,1,1,2
2023-01-11 02:00:00,22.57,4.6,8.833333333333334,2,1,2
2023-01-11 03:00:00,25.49,4.6,9.138888888888888,3,1,2
2023-01-11 04:00:00,26.6,4.9,9.0,4,1,2
2023-01-11 05:00:00,48.540001,5.3,9.11111111111111,5,1,2
2023-01-11 06:00:00,71.489998,5.8,8.86111111111111,6,1,2
2023-01-11 07:00:00,72.709999,6.4,9.055555555555555,7,1,2
2023-01-11 08:00:00,69.959999,6.8,8.555555555555555,8,1,2
2023-01-11 09:00:00,68.889999,7.1,7.527777777777778,9,1,2
2023-01-11 10:00:00,69.290001,7.6,6.694444444444445,10,1,2
2023-01-11 11:00:00,68.860001,7.9,5.861111111111112,11,1,2
2023-01-11 12:00:00,66.800003,7.8,5.111111111111111,12,1,2
2023-01-11 13:00:00,69.519997,7.8,5.388888888888888,13,1,2
2023-01-11 14:00:00,75.910004,7.8,5.027777777777778,14,1,2
2023-01-11 15:00:00,116.339996,7.2,4.805555555555555,15,1,2
2023-01-11 16:00:00,128.279999,6.9,5.111111111111111,16,1,2
2023-01-11 17:00:00,106.480003,6.4,4.972222222222221,17,1,2
2023-01-11 18:00:00,67.989998,5.9,5.111111111111111,18,1,2
2023-01-11 19:00:00,65.160004,5.8,5.75,19,1,2
2023-01-11 20:00:00,60.009998,5.6,6.25,20,1,2
2023-01-11 21:00:00,49.91,5.5,6.722222222222221,21,1,2
2023-01-11 22:00:00,43.32,5.3,6.25,22,1,2
2023-01-11 23:00:00,19.879999,5.2,5.694444444444445,23,1,2
2023-01-12 00:00:00,5.55,5.2,5.861111111111112,0,1,3
2023-01-12 01:00:00,4.69,5.2,5.611111111111111,1,1,3
2023-01-12 02:00:00,0.1,5.6,7.25,2,1,3
2023-01-12 03:00:00,2.73,5.8,8.666666666666666,3,1,3
2023-01-12 04:00:00,24.940001,6.1,8.833333333333334,4,1,3
2023-01-12 05:00:00,36.009998,5.8,8.166666666666666,5,1,3
2023-01-12 06:00:00,59.98,5.4,7.777777777777778,6,1,3
2023-01-12 07:00:00,65.18,5.4,7.361111111111111,7,1,3
2023-01-12 08:00:00,65.029999,5.7,6.555555555555555,8,1,3
2023-01-12 09:00:00,66.300003,5.9,6.694444444444445,9,1,3
2023-01-12 10:00:00,66.720001,6.1,5.888888888888888,10,1,3
2023-01-12 11:00:00,66.599998,6.2,5.833333333333333,11,1,3
2023-01-12 12:00:00,70.849998,6.3,6.305555555555555,12,1,3
2023-01-12 13:00:00,73.760002,6.7,7.277777777777778,13,1,3
2023-01-12 14:00:00,92.889999,7.6,8.194444444444445,14,1,3
2023-01-12 15:00:00,96.699997,7.9,7.944444444444445,15,1,3
2023-01-12 16:00:00,109.940002,7.7,7.194444444444444,16,1,3
2023-01-12 17:00:00,116.620003,6.3,6.805555555555555,17,1,3
2023-01-12 18:00:00,98.370003,6.1,5.972222222222222,18,1,3
2023-01-12 19:00:00,74.080002,5.9,4.888888888888889,19,1,3
2023-01-12 20:00:00,74.5,5.2,4.027777777777778,20,1,3
2023-01-12 21:00:00,66.839996,5.6,3.611111111111111,21,1,3
2023-01-12 22:00:00,42.490002,6.2,4.083333333333333,22,1,3
2023-01-12 23:00:00,32.639999,5.8,3.8055555555555554,23,1,3
2023-01-13 00:00:00,21.870001,6.7,5.444444444444445,0,1,4
2023-01-13 01:00:00,16.540001,7.6,6.083333333333333,1,1,4
2023-01-13 02:00:00,18.459999,8.2,7.194444444444444,2,1,4
2023-01-13 03:00:00,24.82,8.3,7.444444444444445,3,1,4
2023-01-13 04:00:00,30.32,7.7,6.694444444444445,4,1,4
2023-01-13 05:00:00,56.09,7.4,6.527777777777778,5,1,4
2023-01-13 06:00:00,85.769997,6.3,5.75,6,1,4
2023-01-13 07:00:00,95.599998,6.2,7.055555555555555,7,1,4
2023-01-13 08:00:00,98.230003,5.8,7.388888888888889,8,1,4
2023-01-13 09:00:00,92.580002,6.2,7.277777777777778,9,1,4
2023-01-13 10:00:00,84.93,6.7,7.666666666666667,10,1,4
2023-01-13 11:00:00,76.529999,7.1,8.194444444444445,11,1,4
2023-01-13 12:00:00,71.970001,7.2,8.416666666666666,12,1,4
2023-01-13 13:00:00,75.360001,6.6,9.472222222222223,13,1,4
2023-01-13 14:00:00,81.82,6.2,9.305555555555555,14,1,4
2023-01-13 15:00:00,85.309998,5.9,9.555555555555555,15,1,4
2023-01-13 16:00:00,96.900002,6.3,8.944444444444445,16,1,4
2023-01-13 17:00:00,96.199997,6.5,9.305555555555555,17,1,4
2023-01-13 18:00:00,91.07,6.6,9.361111111111112,18,1,4
2023-01-13 19:00:00,84.940002,6.6,8.88888888888889,19,1,4
2023-01-13 20:00:00,76.889999,6.5,8.444444444444445,20,1,4
2023-01-13 21:00:00,76.510002,6.1,8.38888888888889,21,1,4
2023-01-13 22:00:00,68.300003,6.3,7.888888888888888,22,1,4
2023-01-13 23:00:00,49.709999,6.2,7.694444444444444,23,1,4
2023-01-14 00:00:00,44.240002,5.9,9.305555555555555,0,1,5
2023-01-14 01:00:00,45.41,6.5,8.944444444444445,1,1,5
2023-01-14 02:00:00,42.25,5.8,8.972222222222221,2,1,5
2023-01-14 03:00:00,41.700001,5.8,8.333333333333334,3,1,5
2023-01-14 04:00:00,41.68,5.5,8.027777777777777,4,1,5
2023-01-14 05:00:00,45.099998,5.2,7.916666666666666,5,1,5
2023-01-14 06:00:00,53.400002,5.2,7.972222222222221,6,1,5
2023-01-14 07:00:00,53.630001,5.1,7.666666666666667,7,1,5
2023-01-14 08:00:00,56.889999,5.1,7.111111111111112,8,1,5
2023-01-14 09:00:00,66.720001,5.4,6.777777777777777,9,1,5
2023-01-14 10:00:00,65.559998,5.9,7.138888888888888,10,1,5
2023-01-14 11:00:00,65.389999,6.2,6.583333333333333,11,1,5
2023-01-14 12:00:00,62.689999,6.1,7.916666666666666,12,1,5
2023-01-14 13:00:00,66.959999,6.3,6.222222222222221,13,1,5
2023-01-14 14:00:00,73.970001,5.8,5.777777777777778,14,1,5
2023-01-14 15:00:00,75.910004,5.2,5.916666666666667,15,1,5
2023-01-14 16:00:00,73.629997,5.3,6.638888888888888,16,1,5
2023-01-14 17:00:00,69.510002,5.1,8.194444444444445,17,1,5
2023-01-14 18:00:00,62.709999,5.1,8.527777777777777,18,1,5
2023-01-14 19:00:00,51.529999,5.3,9.166666666666666,19,1,5
2023-01-14 20:00:00,43.68,5.8,9.694444444444445,20,1,5
2023-01-14 21:00:00,40.049999,6.3,9.694444444444445,21,1,5
2023-01-14 22:00:00,35.32,7.1,9.527777777777777,22,1,5
2023-01-14 23:00:00,27.4,7.5,8.944444444444445,23,1,5
2023-01-15 00:00:00,27.23,7.8,10.194444444444445,0,1,6
2023-01-15 01:00:00,24.280001,6.9,8.055555555555555,1,1,6
2023-01-15 02:00:00,13.0,6.2,7.055555555555555,2,1,6
2023-01-15 03:00:00,7.98,5.8,8.0,3,1,6
2023-01-15 04:00:00,4.85,5.7,8.583333333333332,4,1,6
2023-01-15 05:00:00,6.05,5.5,8.36111111111111,5,1,6
2023-01-15 06:00:00,10.09,5.3,8.527777777777777,6,1,6
2023-01-15 07:00:00,14.03,5.2,8.722222222222221,7,1,6
2023-01-15 08:00:00,19.07,5.2,8.63888888888889,8,1,6
2023-01-15 09:00:00,17.83,5.5,9.277777777777777,9,1,6
2023-01-15 10:00:00,11.7,5.8,9.694444444444445,10,1,6
2023-01-15 11:00:00,6.93,5.9,9.388888888888888,11,1,6
2023-01-15 12:00:00,6.04,5.7,9.88888888888889,12,1,6
2023-01-15 13:00:00,6.09,5.4,11.222222222222221,13,1,6
2023-01-15 14:00:00,19.1,5.2,10.611111111111112,14,1,6
2023-01-15 15:00:00,27.43,4.8,11.36111111111111,15,1,6
2023-01-15 16:00:00,30.9,4.9,12.527777777777779,16,1,6
2023-01-15 17:00:00,27.610001,4.7,13.333333333333332,17,1,6
2023-01-15 18:00:00,25.9,5.1,13.444444444444443,18,1,6
2023-01-15 19:00:00,12.47,5.1,12.13888888888889,19,1,6
2023-01-15 20:00:00,20.790001,5.2,11.694444444444445,20,1,6
2023-01-15 21:00:00,31.040001,5.4,10.472222222222223,21,1,6
2023-01-15 22:00:00,32.380001,5.4,10.472222222222223,22,1,6
2023-01-15 23:00:00,35.349998,5.2,9.361111111111112,23,1,6
2023-01-16 00:00:00,36.130001,4.8,9.361111111111112,0,1,0
2023-01-16 01:00:00,36.130001,4.5,8.916666666666666,1,1,0
2023-01-16 02:00:00,38.57,4.2,8.194444444444445,2,1,0
2023-01-16 03:00:00,41.810001,4.1,7.25,3,1,0
2023-01-16 04:00:00,45.59,3.9,6.472222222222222,4,1,0
2023-01-16 05:00:00,66.809998,3.8,6.166666666666666,5,1,0
2023-01-16 06:00:00,86.629997,3.8,6.305555555555555,6,1,0
2023-01-16 07:00:00,89.339996,3.7,6.444444444444444,7,1,0
2023-01-16 08:00:00,90.959999,3.8,5.555555555555555,8,1,0
2023-01-16 09:00:00,98.730003,4.0,4.916666666666666,9,1,0
2023-01-16 10:00:00,99.379997,4.7,4.583333333333333,10,1,0
2023-01-16 11:00:00,90.0,4.9,5.361111111111112,11,1,0
2023-01-16 12:00:00,110.040001,5.2,4.111111111111112,12,1,0
2023-01-16 13:00:00,137.850006,5.2,5.138888888888888,13,1,0
2023-01-16 14:00:00,141.169998,4.3,5.027777777777778,14,1,0
2023-01-16 15:00:00,146.139999,3.0,5.027777777777778,15,1,0
2023-01-16 16:00:00,129.910004,2.8,6.166666666666666,16,1,0
2023-01-16 17:00:00,88.910004,3.3,6.583333333333333,17,1,0
2023-01-16 18:00:00,80.040001,3.5,7.0,18,1,0
2023-01-16 19:00:00,65.910004,4.0,7.472222222222221,19,1,0
2023-01-16 20:00:00,59.689999,4.2,7.666666666666667,20,1,0
2023-01-16 21:00:00,51.240002,4.3,7.555555555555555,21,1,0
2023-01-16 22:00:00,46.52,4.0,7.083333333333333,22,1,0
2023-01-16 23:00:00,47.130001,3.6,6.666666666666666,23,1,0
2023-01-17 00:00:00,42.939999,3.2,6.305555555555555,0,1,1
2023-01-17 01:00:00,42.150002,3.7,6.694444444444445,1,1,1
2023-01-17 02:00:00,40.799999,3.8,7.388888888888889,2,1,1
2023-01-17 03:00:00,41.619999,3.6,7.388888888888889,3,1,1
2023-01-17 04:00:00,45.75,3.5,7.361111111111111,4,1,1
2023-01-17 05:00:00,60.169998,3.4,7.083333333333333,5,1,1
2023-01-17 06:00:00,70.870003,3.1,7.111111111111112,6,1,1
2023-01-17 07:00:00,73.370003,3.0,6.722222222222221,7,1,1
